Instance,Algorithm,Best,Worst,Mean,Median,Std. Dev.,Algorithm 1 vs Algorithm 2,U-Test
berlin52,VSR-EX-HILL-CLIMBING-1000,7688.637643567706,8327.947030101877,7975.23395950582,7821.324204950892,291.48630329888834,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,16.000 (0.530)
berlin52,VSR-EX-HILL-CLIMBING-1000,7688.637643567706,8327.947030101877,7975.23395950582,7821.324204950892,291.48630329888834,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,13.000 (1.000)
berlin52,VSR-EX-HILL-CLIMBING-1000,7688.637643567706,8327.947030101877,7975.23395950582,7821.324204950892,291.48630329888834,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.007)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.007)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-3000,15.000 (0.651)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-1000,5.000 (0.118)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-LKH,12.500 (1.000)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.007)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.007)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.007)
berlin52,VSR-EXPECTED-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-EXPECTED-LKH vs VSR-V2-LKH,12.500 (1.000)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,20.000 (0.139)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,15.000 (0.675)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-LKH,25.000 (0.007)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,16.000 (0.548)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,17.000 (0.421)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,13.000 (1.000)
berlin52,VSR-HILL-CLIMBING-2000,7851.187842332564,8166.97872800466,8000.247772165327,8003.475574915963,110.2014514154162,VSR-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.007)
berlin52,VSR-HILL-CLIMBING-3000,7490.42045335453,8036.388127725106,7701.1138550053,7490.42045335453,258.3322387367544,VSR-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,6.000 (0.203)
berlin52,VSR-HILL-CLIMBING-3000,7490.42045335453,8036.388127725106,7701.1138550053,7490.42045335453,258.3322387367544,VSR-HILL-CLIMBING-3000 vs VSR-LKH,10.000 (0.651)
berlin52,VSR-HILL-CLIMBING-3000,7490.42045335453,8036.388127725106,7701.1138550053,7490.42045335453,258.3322387367544,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,8.000 (0.398)
berlin52,VSR-HILL-CLIMBING-3000,7490.42045335453,8036.388127725106,7701.1138550053,7490.42045335453,258.3322387367544,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,6.000 (0.205)
berlin52,VSR-HILL-CLIMBING-3000,7490.42045335453,8036.388127725106,7701.1138550053,7490.42045335453,258.3322387367544,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,6.000 (0.205)
berlin52,VSR-HILL-CLIMBING-3000,7490.42045335453,8036.388127725106,7701.1138550053,7490.42045335453,258.3322387367544,VSR-HILL-CLIMBING-3000 vs VSR-V2-LKH,10.000 (0.651)
berlin52,VSR-HILL-CLIMBING-1000,7526.200241783152,8214.301016660527,7860.731251206531,7711.166809779485,294.63616143994363,VSR-HILL-CLIMBING-1000 vs VSR-LKH,20.000 (0.118)
berlin52,VSR-HILL-CLIMBING-1000,7526.200241783152,8214.301016660527,7860.731251206531,7711.166809779485,294.63616143994363,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,11.000 (0.834)
berlin52,VSR-HILL-CLIMBING-1000,7526.200241783152,8214.301016660527,7860.731251206531,7711.166809779485,294.63616143994363,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,13.000 (1.000)
berlin52,VSR-HILL-CLIMBING-1000,7526.200241783152,8214.301016660527,7860.731251206531,7711.166809779485,294.63616143994363,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,10.000 (0.675)
berlin52,VSR-HILL-CLIMBING-1000,7526.200241783152,8214.301016660527,7860.731251206531,7711.166809779485,294.63616143994363,VSR-HILL-CLIMBING-1000 vs VSR-V2-LKH,20.000 (0.118)
berlin52,VSR-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.007)
berlin52,VSR-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.007)
berlin52,VSR-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.007)
berlin52,VSR-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,VSR-LKH vs VSR-V2-LKH,12.500 (1.000)
berlin52,VSR-V2-HILL-CLIMBING-2000,7647.228453540859,8168.11052022537,7882.119603741638,7924.812408920785,186.36284339429412,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,14.000 (0.841)
berlin52,VSR-V2-HILL-CLIMBING-2000,7647.228453540859,8168.11052022537,7882.119603741638,7924.812408920785,186.36284339429412,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,9.000 (0.548)
berlin52,VSR-V2-HILL-CLIMBING-2000,7647.228453540859,8168.11052022537,7882.119603741638,7924.812408920785,186.36284339429412,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.007)
berlin52,VSR-V2-HILL-CLIMBING-3000,7622.322023448631,8131.199987628912,7870.234770756334,7813.124972457685,201.39098789945746,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,11.000 (0.841)
berlin52,VSR-V2-HILL-CLIMBING-3000,7622.322023448631,8131.199987628912,7870.234770756334,7813.124972457685,201.39098789945746,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-LKH,25.000 (0.007)
berlin52,VSR-V2-HILL-CLIMBING-1000,7615.096957370346,8231.361575373197,7962.75877262283,7960.039054940061,201.1594326871944,VSR-V2-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.007)
berlin52,VSR-V2-LKH,7544.365901904087,7544.365901904087,7544.365901904088,7544.365901904087,9.094947017729282e-13,,
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs EX-SARSA-LKH,25.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs GA,0.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs LKH,25.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs MC-LKH,25.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs Q-LKH,25.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs SARSA-LKH,25.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs TD-LKH,25.000 (0.011)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-EX-HILL-CLIMBING-2000,24.000 (0.016)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-EX-HILL-CLIMBING-3000,23.000 (0.032)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-EX-HILL-CLIMBING-1000,18.000 (0.310)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-EXPECTED-LKH,25.000 (0.011)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-HILL-CLIMBING-2000,14.000 (0.841)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-HILL-CLIMBING-3000,25.000 (0.012)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-HILL-CLIMBING-1000,18.000 (0.310)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-LKH,25.000 (0.007)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-V2-HILL-CLIMBING-2000,14.000 (0.841)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.008)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-V2-HILL-CLIMBING-1000,18.000 (0.310)
pr76,AC,118271.1152883438,123427.21765641456,121848.45944896818,123080.7356512723,1962.057488092955,AC vs VSR-V2-LKH,25.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs GA,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs LKH,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs MC-LKH,8.500 (0.463)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs Q-LKH,18.500 (0.249)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs SARSA-LKH,5.500 (0.173)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs TD-LKH,20.000 (0.138)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-EXPECTED-LKH,20.000 (0.138)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-HILL-CLIMBING-3000,10.000 (0.674)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-LKH,22.500 (0.025)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-V2-HILL-CLIMBING-1000,5.000 (0.151)
pr76,EX-SARSA-LKH,108159.43827413768,108304.5142781757,108219.64221191718,108221.3672395453,50.37844751377628,EX-SARSA-LKH vs VSR-V2-LKH,15.500 (0.600)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs LKH,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs MC-LKH,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs Q-LKH,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs SARSA-LKH,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs TD-LKH,25.000 (0.011)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-EX-HILL-CLIMBING-2000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-EXPECTED-LKH,25.000 (0.011)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-HILL-CLIMBING-3000,25.000 (0.012)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-LKH,25.000 (0.007)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr76,GA,167221.71854724735,180382.91389646527,174423.53015846616,174661.7146071347,4923.061505343937,GA vs VSR-V2-LKH,25.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs MC-LKH,17.000 (0.421)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs Q-LKH,25.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs SARSA-LKH,16.000 (0.548)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs TD-LKH,25.000 (0.011)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-EX-HILL-CLIMBING-2000,1.000 (0.016)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-EXPECTED-LKH,25.000 (0.011)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-HILL-CLIMBING-3000,10.000 (0.674)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-LKH,25.000 (0.007)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-V2-HILL-CLIMBING-1000,5.000 (0.151)
pr76,LKH,108415.57027105201,109054.54999444557,108689.13739487412,108662.49762455137,207.05988923317088,LKH vs VSR-V2-LKH,25.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs Q-LKH,20.500 (0.116)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs SARSA-LKH,12.000 (1.000)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs TD-LKH,20.000 (0.138)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-EX-HILL-CLIMBING-2000,1.000 (0.016)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-EXPECTED-LKH,20.000 (0.138)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-HILL-CLIMBING-3000,10.000 (0.674)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-LKH,22.500 (0.025)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-V2-HILL-CLIMBING-1000,5.000 (0.151)
pr76,MC-LKH,108159.43827413768,108879.74370778224,108455.343154134,108302.49372076985,296.05015593046846,MC-LKH vs VSR-V2-LKH,18.500 (0.249)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs SARSA-LKH,4.500 (0.116)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs TD-LKH,20.000 (0.138)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.008)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-EXPECTED-LKH,20.000 (0.138)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-HILL-CLIMBING-3000,10.000 (0.674)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-LKH,22.500 (0.025)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
pr76,Q-LKH,108159.43827413768,108194.38472788032,108178.75396688461,108176.38438492644,12.164065023315354,Q-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
